Title,Genre,Author,Link,Image,Rating
"Throne of Glass (Throne of Glass, #1)",Ebooks,Unknown Author,https://www.goodreads.com/book/show/76703559-throne-of-glass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1673566495l/76703559._SY475_.jpg,4.18
"A Game of Thrones (A Song of Ice and Fire, #1)",Ebooks,Unknown Author,https://www.goodreads.com/book/show/13496.A_Game_of_Thrones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562726234l/13496.jpg,4.44
"The Handmaid’s Tale (The Handmaid's Tale, #1)",Ebooks,Unknown Author,https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578028274l/38447._SY475_.jpg,4.14
The Seven Husbands of Evelyn Hugo,Ebooks,Unknown Author,https://www.goodreads.com/book/show/32620332-the-seven-husbands-of-evelyn-hugo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1664458703l/32620332._SY475_.jpg,4.41
"The Deal (Off-Campus, #1)",Ebooks,Unknown Author,https://www.goodreads.com/book/show/45484397-the-deal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557156071l/45484397._SY475_.jpg,4.23
"The Grandest Game (The Grandest Game, #1)",Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/197392670-the-grandest-game,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1697487477l/197392670._SY475_.jpg,4.07
"The Darkness Within Us (The Shadows Between Us, #2)",Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/201126787-the-darkness-within-us,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1713500278l/201126787._SX318_.jpg,4.02
The Lost Story,Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/199927030-the-lost-story,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699644888l/199927030._SY475_.jpg,3.93
The Spellshop,Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/199269577-the-spellshop,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1723282810l/199269577._SY475_.jpg,4.21
The Bright Sword,Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/201750794-the-bright-sword,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699329867l/201750794._SY475_.jpg,4.09
"The Night Ends with Fire (The Night Ends with Fire, #1)",Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/201129898-the-night-ends-with-fire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717503808l/201129898._SY475_.jpg,3.86
"The Black Bird Oracle (All Souls, #5)",Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/203518955-the-black-bird-oracle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702589361l/203518955._SY475_.jpg,4.22
All This & More,Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/199515825-all-this-more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705105878l/199515825._SY475_.jpg,3.49
In the Lonely Hours,Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/200488134-in-the-lonely-hours,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699626706l/200488134.jpg,3.83
"The Undermining of Twyla and Frank (The Undertaking of Hart and Mercy, #2)",Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/149187311-the-undermining-of-twyla-and-frank,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1694713301l/149187311._SY475_.jpg,4.16
"The Ornithologist's Field Guide to Love (Love's Academic, #1)",Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/200555182-the-ornithologist-s-field-guide-to-love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710620074l/200555182._SY475_.jpg,4.08
Masquerade,Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/195790999-masquerade,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1696755780l/195790999._SY475_.jpg,4.07
The Sky on Fire,Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/195790718-the-sky-on-fire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1694716348l/195790718._SY475_.jpg,3.77
The Book of Elsewhere,Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/202950650-the-book-of-elsewhere,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705250763l/202950650._SX318_.jpg,3.43
The Haunting of Hecate Cavendish,Fantasy,Meg Welch Dendler,https://www.goodreads.com/book/show/195790668-the-haunting-of-hecate-cavendish,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1698935012l/195790668._SY475_.jpg,3.77
The Midnight Library,Fantasy,Unknown Author,https://www.goodreads.com/book/show/52578297-the-midnight-library,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1602190253l/52578297.jpg,3.99
"Powerless (The Powerless Trilogy, #1)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/75513900-powerless,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1672676191l/75513900._SY475_.jpg,4.22
"The Wicked King (The Folk of the Air, #2)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/26032887-the-wicked-king,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520620414l/26032887._SY475_.jpg,4.29
"The Queen of Nothing (The Folk of the Air, #3)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/26032912-the-queen-of-nothing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553624975l/26032912._SY475_.jpg,4.35
"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/51901147-the-ballad-of-songbirds-and-snakes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593892032l/51901147._SY475_.jpg,3.96
"Assistant to the Villain (Assistant to the Villain, #1)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/123257687-assistant-to-the-villain,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702057336l/123257687._SY475_.jpg,3.92
"Divine Rivals (Letters of Enchantment, #1)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/60784546-divine-rivals,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655928079l/60784546.jpg,4.19
"The Ballad of Never After (Once Upon a Broken Heart, #2)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/59808071-the-ballad-of-never-after,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716011416l/59808071._SY475_.jpg,4.51
"A Curse for True Love (Once Upon a Broken Heart, #3)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/62816044-a-curse-for-true-love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1674501506l/62816044.jpg,4.13
"Lightlark (Lightlark, #1)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/60310757-lightlark,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1647950042l/60310757._SY475_.jpg,3.83
"Spark of the Everflame (Kindred's Curse, #1)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/123471760-spark-of-the-everflame,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684550094l/123471760._SY475_.jpg,4.22
A Novel Love Story,Fantasy,Unknown Author,https://www.goodreads.com/book/show/199261152-a-novel-love-story,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1701764747l/199261152._SY475_.jpg,3.72
"Finale (Caraval, #3)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/40381392-finale,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540221721l/40381392.jpg,4.16
Fairy Tale,Fantasy,Unknown Author,https://www.goodreads.com/book/show/60177373-fairy-tale,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1647789287l/60177373.jpg,4.11
Tress of the Emerald Sea,Fantasy,Unknown Author,https://www.goodreads.com/book/show/60531406-tress-of-the-emerald-sea,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1672574587l/60531406._SY475_.jpg,4.39
"Harry Potter and the Sorcerer’s Stone (Harry Potter, #1)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/42844155-harry-potter-and-the-sorcerer-s-stone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598823299l/42844155._SY475_.jpg,4.47
"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474169725l/15881._SY475_.jpg,4.43
"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630547330l/5._SY475_.jpg,4.58
"The Hobbit (The Lord of the Rings, #0)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/5907.The_Hobbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546071216l/5907.jpg,4.29
"Harry Potter and the Goblet of Fire (Harry Potter, #4)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554006152l/6._SX318_.jpg,4.57
"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546910265l/2.jpg,4.50
"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587697303l/1._SX318_.jpg,4.58
"Harry Potter and the Deathly Hallows (Harry Potter, #7)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663805647l/136251.jpg,4.62
"A Game of Thrones (A Song of Ice and Fire, #1)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/13496.A_Game_of_Thrones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562726234l/13496.jpg,4.44
"The Fellowship of the Ring (Middle Earth, #1)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/61215351-the-fellowship-of-the-ring,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1654215925l/61215351._SY475_.jpg,4.39
"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/50659467-a-court-of-thorns-and-roses,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1620324329l/50659467._SY475_.jpg,4.19
"A Clash of Kings  (A Song of Ice and Fire, #2)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/10572.A_Clash_of_Kings,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567840212l/10572.jpg,4.42
"The Two Towers (Middle Earth, #3)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/61215372-the-two-towers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1654216149l/61215372._SY475_.jpg,4.49
"Six of Crows (Six of Crows, #1)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/23437156-six-of-crows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1651710803l/23437156.jpg,4.48
"The Name of the Wind (The Kingkiller Chronicle, #1)",Fantasy,Unknown Author,https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1704917687l/186074._SY475_.jpg,4.52
The Wedding People,Fiction,Wes Browne,https://www.goodreads.com/book/show/198902277-the-wedding-people,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1721918653l/198902277.jpg,4.26
"Like Mother, Like Daughter",Fiction,Wes Browne,https://www.goodreads.com/book/show/199347234-like-mother-like-daughter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1696996273l/199347234._SX318_.jpg,3.74
"The Grandest Game (The Grandest Game, #1)",Fiction,Wes Browne,https://www.goodreads.com/book/show/197392670-the-grandest-game,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1697487477l/197392670._SY475_.jpg,4.07
I Was a Teenage Slasher,Fiction,Wes Browne,https://www.goodreads.com/book/show/199798522-i-was-a-teenage-slasher,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1720470227l/199798522._SY475_.jpg,3.70
The Bright Sword,Fiction,Wes Browne,https://www.goodreads.com/book/show/201750794-the-bright-sword,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699329867l/201750794._SY475_.jpg,4.09
Long Island Compromise,Fiction,Wes Browne,https://www.goodreads.com/book/show/55777544-long-island-compromise,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705433648l/55777544._SY475_.jpg,3.89
Slow Dance,Fiction,Wes Browne,https://www.goodreads.com/book/show/198530925-slow-dance,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1722356857l/198530925._SY475_.jpg,3.85
All This & More,Fiction,Wes Browne,https://www.goodreads.com/book/show/199515825-all-this-more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705105878l/199515825._SY475_.jpg,3.49
The Days I Loved You Most,Fiction,Wes Browne,https://www.goodreads.com/book/show/198189780-the-days-i-loved-you-most,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1704895798l/198189780._SX318_.jpg,4.13
In the Lonely Hours,Fiction,Wes Browne,https://www.goodreads.com/book/show/200488134-in-the-lonely-hours,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699626706l/200488134.jpg,3.83
Humor Me,Fiction,Wes Browne,https://www.goodreads.com/book/show/195391615-humor-me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708118432l/195391615._SY475_.jpg,3.71
"The Ornithologist's Field Guide to Love (Love's Academic, #1)",Fiction,Wes Browne,https://www.goodreads.com/book/show/200555182-the-ornithologist-s-field-guide-to-love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710620074l/200555182._SY475_.jpg,4.08
Masquerade,Fiction,Wes Browne,https://www.goodreads.com/book/show/195790999-masquerade,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1696755780l/195790999._SY475_.jpg,4.07
Bury Your Gays,Fiction,Wes Browne,https://www.goodreads.com/book/show/195790870-bury-your-gays,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1697739086l/195790870._SY475_.jpg,4.31
Liars,Fiction,Wes Browne,https://www.goodreads.com/book/show/200555235-liars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1701494930l/200555235._SY475_.jpg,3.91
"The Housemaid's Secret (The Housemaid, #2)",Fiction,Unknown Author,https://www.goodreads.com/book/show/62848145-the-housemaid-s-secret,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1664729357l/62848145._SY475_.jpg,4.24
"The Housemaid Is Watching (The Housemaid, #3)",Fiction,Unknown Author,https://www.goodreads.com/book/show/199235727-the-housemaid-is-watching,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710781474l/199235727._SY475_.jpg,3.90
"Just for the Summer (Part of Your World, #3)",Fiction,Unknown Author,https://www.goodreads.com/book/show/195820807-just-for-the-summer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1692118145l/195820807._SY475_.jpg,4.40
The Midnight Library,Fiction,Unknown Author,https://www.goodreads.com/book/show/52578297-the-midnight-library,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1602190253l/52578297.jpg,3.99
The Inmate,Fiction,Unknown Author,https://www.goodreads.com/book/show/61149872-the-inmate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1653271523l/61149872._SY475_.jpg,4.06
Happy Place,Fiction,Unknown Author,https://www.goodreads.com/book/show/61718053-happy-place,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1660145160l/61718053.jpg,3.99
Reminders of Him,Fiction,Unknown Author,https://www.goodreads.com/book/show/58341222-reminders-of-him,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627673942l/58341222._SY475_.jpg,4.37
Lessons in Chemistry,Fiction,Unknown Author,https://www.goodreads.com/book/show/206305528-lessons-in-chemistry,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1714630953l/206305528.jpg,4.29
Yellowface,Fiction,Unknown Author,https://www.goodreads.com/book/show/62047984-yellowface,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1671336608l/62047984.jpg,3.77
